$PRACTISCORE 1.682 RESULTS
$INFO Region:USPSA
$INFO PLATFORM IOS
$INFO PractiScore_Product: PractiScore (iOS)
$INFO PractiScore_Version:1.682
$INFO Match name:Texas State Open Championship 2022
$INFO Match date:04/22/2022
$INFO Club Name:Generation Practical Shooters
$INFO Club Code:IPSC100
$INFO Multigun:0
$INFO Scoring:0
$INFO Classifiers:0
$INFO Match Level: Level II
Z 3.0
A Texas State Open Championship 2022,Generation Practical Shooters,04/22/2022
D Comp,USPSA,FirstName,LastName,DQPistol,DQRifle,DQShotgun,Reentry,Class,Division,Match Points,Place Overall,Power Factor,Shotgun Division,Shotgun Power Factor,Shotgun Place Overall,Shotgun Entered,Shotgun Match Points,Rifle Division,Rifle Power Factor,Rifle Place Overall,Rifle Entered,Rifle Match Points,Aggregate,Aggregate Division,Aggregate Pistol Percent,Aggregate Pistol Points,Aggregate Place,Aggregate Rifle Percent,Aggregate Rifle Points,Aggregate Shotgun Percent,Aggregate Shotgun Points,Aggregate Total,Female,Age,Law,Military
E 52,L2998,Gary,Wu,No,No,No,No,C,Carry Optics,881.5758,52,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 53,A81745,AJ,Jackson,No,No,No,No,U,Carry Optics,880.6863,53,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 54,A133009,WOODY,BERRY,No,No,No,No,B,Carry Optics,880.6739,54,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 55,ty38991,Mike,Adam,No,No,No,No,A,Carry Optics,880.1133,55,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 56,A119810,Matthew,Gonzalez,No,No,No,No,B,Carry Optics,878.4970,56,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 57,A121239,Jake,Saenz,No,No,No,No,B,Carry Optics,877.8145,57,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 58,TY105743,Pete,Kirchner,No,No,No,No,A,Carry Optics,876.7546,58,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 59,L4116,Henry,Ruiz,No,No,No,No,B,Carry Optics,869.6685,59,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 60,A103016,Robert,Bui,No,No,No,No,B,Carry Optics,868.0446,60,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 61,TY139201,Travis,McKenzie,No,No,No,No,U,Carry Optics,852.6681,61,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 62,A105700,Benjamin,Ng,No,No,No,No,B,Carry Optics,851.0446,62,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 63,Ty129294,Jennifer,Tang,No,No,No,No,B,Carry Optics,849.4328,63,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 64,Ty130360,Paul,Bolton,No,No,No,No,B,Carry Optics,841.4510,64,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 65,FY130759,Todd,Fletcher,No,No,No,No,B,Carry Optics,832.1785,65,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 66,A119804,Garrick,Gonzalez,No,No,No,No,B,Carry Optics,827.6473,66,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 67,A122182,Caleb,Poore,No,No,No,No,C,Carry Optics,815.5760,67,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Junior,No,No
E 68,FY16877,Roger,Lisenbey,No,No,No,No,B,Carry Optics,811.7622,68,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 69,A124680,Kristopher,Bolleter,No,No,No,No,M,Carry Optics,811.6509,69,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 70,TY103519,Arnold,Gee,No,No,No,No,C,Carry Optics,811.5192,70,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 71,FY134287,Daniell,Gianelloni,No,No,No,No,B,Carry Optics,803.9397,71,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 72,L5000,Kelly,Brown,No,No,No,No,B,Carry Optics,799.6053,72,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 73,A78475,John,Simmons,No,No,No,No,B,Carry Optics,794.6213,73,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 74,A105062,Olivia,Gutierrez,No,No,No,No,C,Carry Optics,792.8103,74,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 75,A140749,Jarrett,Grimes,No,No,No,No,C,Carry Optics,790.5550,75,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 76,TY104927,Jun,Wu,No,No,No,No,C,Carry Optics,789.9560,76,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 77,A123081,Zachary,Ralston,No,No,No,No,B,Carry Optics,788.7659,77,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 78,A124958,Antonio,Tormis,No,No,No,No,B,Carry Optics,785.9406,78,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 79,TY96184,Augustine,Jones,No,No,No,No,B,Carry Optics,784.1185,79,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 80,A135730,Andrew,Orozco,No,No,No,No,C,Carry Optics,774.8561,80,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 81,FY100318,James “JimO”,O'Flaherty,No,No,No,No,B,Carry Optics,762.5150,81,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,Yes,No
E 82,TY108354,Jerry,Dueitt,No,No,No,No,B,Carry Optics,758.2739,82,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 83,A128405,Matthew,Michna,No,No,No,No,U,Carry Optics,747.7719,83,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 84,A137879,Edsel,Esquivel,No,No,No,No,D,Carry Optics,738.1575,84,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 85,TY125269,Scott,Bromley,No,No,No,No,C,Carry Optics,689.0075,85,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 86,F139569,Yoav,Amit,No,No,No,No,U,Carry Optics,678.7792,86,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 87,TY86086,Jeff,Ashworth,No,No,No,No,C,Carry Optics,669.6873,87,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 88,Ty130791,David,Young,No,No,No,No,C,Carry Optics,653.1915,88,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 89,A107654,Ray,Pennington,No,No,No,No,B,Carry Optics,632.7403,89,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 90,TY138613,Alonzo,Jackson,No,No,No,No,D,Carry Optics,632.4170,90,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 91,TY114367,Brett,Dempsey,No,No,No,No,D,Carry Optics,631.0016,91,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 92,TY134553,Mark,Hopmann,No,No,No,No,B,Carry Optics,623.4741,92,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 93,A135623,Richard,Inzunza,No,No,No,No,D,Carry Optics,584.2165,93,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 94,TY115333,Sheridan,Johnson,No,No,No,No,U,Carry Optics,583.2093,94,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 95,A137025,Ian,Prete,No,No,No,No,D,Carry Optics,558.7156,95,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
