$PRACTISCORE 1.682 RESULTS
$INFO Region:USPSA
$INFO PLATFORM IOS
$INFO PractiScore_Product: PractiScore (iOS)
$INFO PractiScore_Version:1.682
$INFO Match name:2022 LimCat Custom and Precision Delta Mississippi Classic
$INFO Match date:05/12/2022
$INFO Club Name:Magnolia Practical Shooters
$INFO Club Code:MS06
$INFO Multigun:0
$INFO Scoring:0
$INFO Classifiers:0
$INFO Match Level: Level II
Z 3.0
A 2022 LimCat Custom and Precision Delta Mississippi Classic,Magnolia Practical Shooters,05/12/2022
D Comp,USPSA,FirstName,LastName,DQPistol,DQRifle,DQShotgun,Reentry,Class,Division,Match Points,Place Overall,Power Factor,Shotgun Division,Shotgun Power Factor,Shotgun Place Overall,Shotgun Entered,Shotgun Match Points,Rifle Division,Rifle Power Factor,Rifle Place Overall,Rifle Entered,Rifle Match Points,Aggregate,Aggregate Division,Aggregate Pistol Percent,Aggregate Pistol Points,Aggregate Place,Aggregate Rifle Percent,Aggregate Rifle Points,Aggregate Shotgun Percent,Aggregate Shotgun Points,Aggregate Total,Female,Age,Law,Military
E 31,A122138,BUCK,BURNS,No,No,No,No,B,Carry Optics,675.3411,31,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 32,TY103519,Arnold,Gee,No,No,No,No,B,Carry Optics,664.8341,32,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 33,TY109250,Arthur,Calimaran,No,No,No,No,B,Carry Optics,662.7543,33,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 34,A114986,Christopher,Cole,No,No,No,No,B,Carry Optics,642.9973,34,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 35,TY55093,Mike,Pizzolatto,No,No,No,No,A,Carry Optics,637.3438,35,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 36,A75028,Tyler,Tharp,No,No,No,No,A,Carry Optics,632.0425,36,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 37,A112441,Joseph,Ray,No,No,No,No,B,Carry Optics,618.0302,37,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 38,A128680,Chris,Jackson,No,No,No,No,U,Carry Optics,617.7469,38,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 39,A132969,Justin,Bui,No,No,No,No,B,Carry Optics,599.6235,39,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 40,A102161,Brayden,Jones,No,No,No,No,U,Carry Optics,581.1480,40,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 41,A86560,Darrell,Carey,No,No,No,No,B,Carry Optics,577.8208,41,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,Yes
E 42,A53357,Greg,Brose,No,No,No,No,U,Carry Optics,573.1316,42,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 43,TY76693,Lee,Fraiser,No,No,No,No,C,Carry Optics,572.7020,43,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 44,B88,William,Herrington,No,No,No,No,C,Carry Optics,566.0318,44,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 45,TY116636,Steven,Howardell,No,No,No,No,C,Carry Optics,563.8148,45,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 46,A130791,David,Young,No,No,No,No,C,Carry Optics,557.6779,46,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 47,A120002,Caitlin,Gaub,No,No,No,No,C,Carry Optics,556.9373,47,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 48,TY23142,Robert,Rivet,No,No,No,No,B,Carry Optics,556.1691,48,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 49,L4184,JB,Creech,No,No,No,No,C,Carry Optics,530.3201,49,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 50,TY78444,Larry,Sivils,No,No,No,No,C,Carry Optics,528.0225,50,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 51,TY116349,Owen,McDonnell,No,No,No,No,B,Carry Optics,523.0896,51,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 52,TY65599,Gale,Butler,No,No,No,No,B,Carry Optics,512.6228,52,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 53,A135555,Cooper,Rivet,No,No,No,No,D,Carry Optics,493.1953,53,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Junior,No,No
E 54,TY118696,David,Nagel,No,No,No,No,C,Carry Optics,478.9441,54,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 55,A86101,Bernie,Rhines,No,No,No,No,C,Carry Optics,474.2701,55,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 56,A123584,Chrys,Burns,No,No,No,No,C,Carry Optics,452.6512,56,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 57,A131197,Trevor,Glidewell,No,No,No,No,C,Carry Optics,442.3784,57,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 58,A138322,TOMMY,THOMPSON,No,No,No,No,C,Carry Optics,427.3525,58,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 59,A140810,Peyton,Hemphill,No,No,No,No,U,Carry Optics,425.7620,59,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Junior,No,No
E 60,FY99028,John,Causey,No,No,No,No,C,Carry Optics,416.5700,60,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 61,TY79996,Robert,Baucum,No,No,No,No,D,Carry Optics,398.3029,61,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 62,TY69756,Carey,Delger,No,No,No,No,U,Carry Optics,384.9512,62,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 63,L4343,Edward M.,Lister,No,No,No,No,D,Carry Optics,382.0686,63,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 64,TY134603,Brayden,Herrington,No,No,No,No,C,Carry Optics,364.1813,64,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Junior,No,No
E 65,A119557,Donna,Laird,No,No,No,No,D,Carry Optics,340.5520,65,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,Senior,No,No
E 66,TY54411,Andy,Wood,Yes,No,No,No,M,Carry Optics,,66,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 67,A106252,Ronnie,Rocquin,Yes,No,No,No,U,Carry Optics,,67,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 68,A137983,Michael,Frotscher,Yes,No,No,No,U,Carry Optics,,68,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 69,A103016,Robert,Bui,Yes,No,No,No,B,Carry Optics,,69,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 70,TY44130,SEBASTIAO,FILHO,No,No,No,No,GM,Limited,1126.8805,1,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 71,TY101025,Vinh,Lam,No,No,No,No,M,Limited,993.6642,2,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 72,A72544,Jason,Welch,No,No,No,No,A,Limited,943.7078,3,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 73,A106542,Tony,Brachear,No,No,No,No,C,Limited,875.7541,4,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 74,A48726,Jerry,McClain,No,No,No,No,B,Limited,866.7843,5,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 75,A108820,Colin,Montgomery,No,No,No,No,A,Limited,862.6936,6,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 76,A115056,Tyler,Wilson,No,No,No,No,B,Limited,819.5448,7,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 77,A133332,Josh,Johnson,No,No,No,No,B,Limited,795.9081,8,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 78,A73959,kirk,kleinpeter,No,No,No,No,B,Limited,794.9723,9,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 79,FY102869,Jeremy,Comardelle,No,No,No,No,C,Limited,792.1233,10,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 80,FY34763,Matthew,Lem,No,No,No,No,M,Limited,786.7095,11,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 81,A92317,Kyle,Huff,No,No,No,No,B,Limited,783.3206,12,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 82,A133384,Bruce,Harper,No,No,No,No,C,Limited,767.9446,13,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 83,L3824,Bruce,Wells,No,No,No,No,B,Limited,764.7506,14,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
E 84,FY46389,Don,Sanders,No,No,No,No,A,Limited,739.9826,15,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 85,TY105855,Barry,Booker,No,No,No,No,B,Limited,734.4392,16,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 86,A112315,Andy,Useman,No,No,No,No,B,Limited,698.8349,17,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 87,L4430,Mike,Russell,No,No,No,No,C,Limited,688.3500,18,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 88,A121279,Matthew,Breish,No,No,No,No,B,Limited,678.5295,19,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 89,A133825,John,Colvin,No,No,No,No,C,Limited,656.2010,20,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 90,TY76050,Stephen,Williams,No,No,No,No,B,Limited,618.2647,21,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 91,TY99446,Steve,Richardson,No,No,No,No,B,Limited,608.6294,22,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 92,TY131881,Marcus,Christian,No,No,No,No,D,Limited,603.5811,23,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 93,TY87664,Tim,Coleman,No,No,No,No,C,Limited,592.5240,24,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 94,FY39690,McConnell,Hart,No,No,No,No,B,Limited,461.7300,25,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Super Senior,No,No
