$PRACTISCORE 1.682 RESULTS
$INFO Region:USPSA
$INFO PLATFORM IOS
$INFO PractiScore_Product: PractiScore (iOS)
$INFO PractiScore_Version:1.682
$INFO Match name:Trident Armory Standby to Fly Benefit Match and Maine State Championship
$INFO Match date:07/22/2022
$INFO Club Name:Hampden Rifle & Pistol Club, Inc.
$INFO Club Code:NE21
$INFO Multigun:0
$INFO Scoring:0
$INFO Classifiers:0
$INFO Match Level: Level II
Z 3.0
A Trident Armory Standby to Fly Benefit Match and Maine State Championship,Hampden Rifle & Pistol Club, Inc.,07/22/2022
D Comp,USPSA,FirstName,LastName,DQPistol,DQRifle,DQShotgun,Reentry,Class,Division,Match Points,Place Overall,Power Factor,Shotgun Division,Shotgun Power Factor,Shotgun Place Overall,Shotgun Entered,Shotgun Match Points,Rifle Division,Rifle Power Factor,Rifle Place Overall,Rifle Entered,Rifle Match Points,Aggregate,Aggregate Division,Aggregate Pistol Percent,Aggregate Pistol Points,Aggregate Place,Aggregate Rifle Percent,Aggregate Rifle Points,Aggregate Shotgun Percent,Aggregate Shotgun Points,Aggregate Total,Female,Age,Law,Military
E 106,L4404,Daniel,Wiswell,No,No,No,No,C,Limited 10,1093.1051,2,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 107,TY88350,David,Wampler,No,No,No,No,GM,Open,1196.0187,1,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 108,A123199,Daniel,Jose,No,No,No,No,M,Open,1134.1011,2,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 109,TY104682,Kevin,Gorospe,No,No,No,No,GM,Open,1124.5448,3,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 110,TY111079,Mike,Pan,No,No,No,No,M,Open,1095.7672,4,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 111,TY73127,Sean,Janicki,No,No,No,No,M,Open,1069.7262,5,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 112,TY106156,David,Seavey,No,No,No,No,M,Open,1048.8780,6,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 113,A108348,Trevor,Cotter,No,No,No,No,M,Open,1028.3100,7,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 114,A98632,Zachary,Greenier,No,No,No,No,M,Open,1026.7938,8,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 115,L4625,Anthony,Bruno,No,No,No,No,M,Open,1011.3683,9,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 116,TY63853,Dave,Girardin,No,No,No,No,M,Open,977.5721,10,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 117,A102251,Tyler,Weatherwax,No,No,No,No,M,Open,977.5664,11,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 118,TY21947,Raymond r,Lopes,No,No,No,No,GM,Open,921.6177,12,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,Yes,No
E 119,TY102135,Joe,Surprenant,No,No,No,No,A,Open,908.0290,13,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 120,A77657,Jon,Sardina,No,No,No,No,A,Open,875.8896,14,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 121,TY112187,Chris,Austin,No,No,No,No,A,Open,872.0054,15,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 122,A126575,Mark,Darrigo,No,No,No,No,B,Open,825.7409,16,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 123,A76272,Nick,Bedio,No,No,No,No,A,Open,802.1534,17,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 124,A96252,Steve,Fischer,No,No,No,No,A,Open,783.6390,18,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 125,TY82118,Peter,Gilbert,No,No,No,No,A,Open,757.1348,19,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 126,A110530,Brian,Whitney,No,No,No,No,B,Open,739.0962,20,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 127,TY85228,Bill,Lafreniere,No,No,No,No,B,Open,718.5250,21,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 128,FY45824,Jeff,Frahm,No,No,No,No,A,Open,717.1367,22,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 129,TY115219,Joshua,Rich,No,No,No,No,C,Open,680.4809,23,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 130,A142737,River,Payne,No,No,No,No,U,Open,630.7413,24,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 131,TY71716,Patrick,Scott,No,No,No,No,B,Open,626.4767,25,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 132,A139816,Darren,Chang,No,No,No,No,U,Open,623.2806,26,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 133,TY113469,Mian,Liu,No,No,No,No,U,Open,612.0286,27,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
