$PRACTISCORE 1.682 RESULTS
$INFO Region:USPSA
$INFO PLATFORM IOS
$INFO PractiScore_Product: PractiScore (iOS)
$INFO PractiScore_Version:1.682
$INFO Match name:2022 Cornhusker Classic USPSA by Ben Stoeger Pro Shop
$INFO Match date:06/24/2022
$INFO Club Name:Eastern Nebraska Gun Club
$INFO Club Code:GP14
$INFO Multigun:0
$INFO Scoring:0
$INFO Classifiers:0
$INFO Match Level: Level II
Z 3.0
A 2022 Cornhusker Classic USPSA by Ben Stoeger Pro Shop,Eastern Nebraska Gun Club,06/24/2022
D Comp,USPSA,FirstName,LastName,DQPistol,DQRifle,DQShotgun,Reentry,Class,Division,Match Points,Place Overall,Power Factor,Shotgun Division,Shotgun Power Factor,Shotgun Place Overall,Shotgun Entered,Shotgun Match Points,Rifle Division,Rifle Power Factor,Rifle Place Overall,Rifle Entered,Rifle Match Points,Aggregate,Aggregate Division,Aggregate Pistol Percent,Aggregate Pistol Points,Aggregate Place,Aggregate Rifle Percent,Aggregate Rifle Points,Aggregate Shotgun Percent,Aggregate Shotgun Points,Aggregate Total,Female,Age,Law,Military
E 31,A96146,Ben,DeHaemers,No,No,No,No,B,Carry Optics,750.5695,31,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 32,A113361,Sam,Tucker,No,No,No,No,A,Carry Optics,746.9165,32,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 33,A130248,Jason,Finney,No,No,No,No,B,Carry Optics,744.1564,33,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 34,A105062,Olivia,Gutierrez,No,No,No,No,B,Carry Optics,742.2634,34,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 35,A123810,Waylon,Steinman,No,No,No,No,B,Carry Optics,730.9679,35,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 36,TY119429,Heidi,Wullschleger,No,No,No,No,B,Carry Optics,723.3782,36,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 37,TY122705,Greg,King,No,No,No,No,B,Carry Optics,700.4652,37,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 38,A126807,Cordell,Buerkle,No,No,No,No,B,Carry Optics,673.3630,38,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 39,A88627,Jay,Anderson,No,No,No,No,C,Carry Optics,672.6137,39,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 40,A112086,Tom,Marsh,No,No,No,No,C,Carry Optics,671.5607,40,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
